
1,3,5,ホッコーパドゥシャ,2002100093,牡7,56.5,江田照男,1:59.6,,**,6-7,33.0,9.9,5,476(-6),,,,[西] 村山明,矢部幸一,"4,367.9"
2,3,6,サンライズベガ,2004105610,牡5,54,池添謙一,1:59.6,クビ,**,2-3,33.3,10.9,6,494(+6),,,,[西] 音無秀孝,松岡隆雄,"1,719.4"
3,4,8,メイショウレガーロ,2004102272,牡5,55,村田一誠,1:59.7,1/2,**,1-1,33.6,25.8,12,464(+4),,,,[東] 小島太,松本好雄,"1,109.7"
4,8,16,エアシェイディ,2001103061,牡8,58,後藤浩輝,1:59.7,アタマ,**,15-16,32.7,7.5,3,492(-4),,,,[東] 伊藤正徳,ラッキーフィールド,650.0
5,6,11,アルコセニョーラ,2004104875,牝5,54,武士沢友,1:59.7,アタマ,**,9-8,33.0,6.3,1,432(+10),,,,[東] 畠山重則,中村政勝,430.0
6,7,14,セラフィックロンプ,2004100976,牝5,52,宮崎北斗,1:59.7,ハナ,**,5-5,33.2,38.3,15,494(+2),,,,[東] 武藤善則,井上一郎,
7,2,3,ダンスアジョイ,2001106254,牡8,56,角田晃一,1:59.8,クビ,**,12-8,33.2,13.4,9,518(+2),,,,[西] 松永幹夫,加藤泰章,
8,1,1,レオマイスター,2005103885,牡4,54,北村宏司,1:59.8,クビ,**,6-5,33.4,76.7,18,494(+12),,,,[東] 古賀慎明,レオ,
9,1,2,マルカシェンク,2003102542,牡6,57.5,柴山雄一,1:59.8,クビ,**,15-13,32.9,18.2,10,498(-8),,,,[西] 河内洋,河長産業,
10,7,15,ハギノジョイフル,2004103806,セ5,52,吉田隼人,1:59.9,1/2,**,15-16,32.8,34.9,13,466(+4),,,,[西] 鮫島一歩,安岡美津子,
11,5,9,スノークラッシャー,2005106739,牡4,55,伊藤工真,2:00.0,1/2,**,13-13,33.1,36.5,14,440(+2),,,,[東] 清水利章,齊藤四方司,
12,8,17,トウショウシロッコ,2003105155,牡6,56,木幡初広,2:00.0,ハナ,**,6-8,33.3,13.2,8,476(+6),,,,[東] 大久保洋,トウショウ産業,
13,7,13,ウェディングフジコ,2004106374,牝5,51,菊沢隆徳,2:00.0,クビ,**,13-15,33.1,46.5,17,460(+6),,,,[東] 戸田博文,荻原昭二,
14,6,12,デストラメンテ,2004106895,牡5,54,蛯名正義,2:00.0,ハナ,**,2-3,33.6,6.8,2,460(0),,,,[東] 清水美波,岡田牧雄,
15,5,10,ダイシンプラン,2005105392,牡4,55,福永祐一,2:00.1,1/2,**,2-2,34.0,8.4,4,514(+2),,,,[西] 松田博資,大八木信行,
16,2,4,イケトップガン,2004106811,牡5,53,柴田善臣,2:00.2,1/2,**,18-18,33.2,19.0,11,468(-4),,,,[東] 石毛善彦,池田豊治,
17,4,7,マイネレーツェル,2005109177,牝4,54,松岡正海,2:00.3,クビ,**,9-11,33.5,13.0,7,414(+2),,,,[西] 五十嵐忠,サラブレッドクラブ・ラフィアン,
18,8,18,エリモハリアー,2000100030,セ9,57,佐藤哲三,2:00.5,1.1/2,**,9-11,33.7,45.3,16,460(+6),,,,[西] 田所秀孝,山本敏晴,
