
1,7,13,マーティンボロ,2009106265,牡5,56,ローウィ,1:58.3,,**,9-10,34.2,4.6,1,446(0),,,,[西] 友道康夫,吉田和美,"4,064.4"
2,8,16,クランモンタナ,2009105738,牡5,54,柴田善臣,1:58.3,クビ,**,4-4,34.6,8.8,5,476(0),,,,[西] 音無秀孝,社台レースホース,"1,618.4"
3,7,15,ラストインパクト,2010104439,牡4,57,川田将雅,1:58.3,ハナ,**,13-13,34.0,6.5,3,490(-4),,,,[西] 松田博資,シルク,"1,009.2"
4,7,14,トーセンジャガー,2008105317,牡6,54,武士沢友,1:58.4,1/2,**,9-8,34.4,230.1,17,490(0),,,,[東] 木村哲也,島川隆哉,600.0
5,4,8,アロマカフェ,2007104812,牡7,55,田中勝春,1:58.5,1/2,**,8-8,34.5,26.5,11,478(+8),,,,[東] 小島太,西川光一,400.0
6,8,18,アスカクリチャン,2007104599,牡7,57.5,柴田大知,1:58.5,クビ,**,11-10,34.3,70.5,14,494(-2),,,,[西] 須貝尚介,栗本博晴,
7,5,9,ニューダイナスティ,2009106492,牡5,55,吉田豊,1:58.5,ハナ,**,11-10,34.3,12.4,7,474(0),,,,[西] 石坂正,サンデーレーシング,
8,2,4,エックスマーク,2009106171,牡5,55,石橋脩,1:58.8,2,**,4-4,34.9,36.1,12,490(+4),,,,[西] 角居勝彦,金子真人ホールディングス,
9,8,17,ヴィクトリースター,2008102584,牡6,53,エスポジ,1:58.9,1/2,**,13-13,34.6,70.5,13,464(0),,,,[西] 吉村圭司,サンデーレーシング,
10,2,3,メイショウナルト,2008101384,セ6,57.5,田辺裕信,1:58.9,ハナ,**,1-1,35.8,10.9,6,452(+4),,,,[西] 武田博,松本好雄,
11,6,12,ユールシンギング,2010103776,牡4,57.5,北村宏司,1:59.0,クビ,**,16-16,34.5,7.0,4,530(-2),,,,[東] 勢司和浩,社台レースホース,
12,1,1,ダコール,2008104798,牡6,56,横山典弘,1:59.3,1.3/4,**,2-2,35.8,14.4,8,470(-4),,,,[西] 中竹和也,ノースヒルズ,
13,3,6,カルドブレッサ,2008103361,牡6,55,戸崎圭太,1:59.3,クビ,**,13-13,34.9,18.8,10,490(0),,,,[西] 吉田直弘,キャロットファーム,
14,5,10,コアレスドラード,2008105982,牡6,53,杉原誠人,1:59.9,3.1/2,**,18-18,34.7,244.5,18,458(+2),,,,[西] 五十嵐忠,小林昌志,
15,4,7,アドマイヤタイシ,2007105728,牡7,56,岩田康誠,1:59.9,クビ,**,4-4,36.1,16.9,9,476(+10),,,,[西] 橋田満,近藤利一,
16,1,2,マデイラ,2009106344,牡5,54,江田照男,2:00.0,クビ,**,3-3,36.2,138.0,16,492(+8),,,,[西] 荒川義之,キャロットファーム,
17,6,11,レインスティック,2007102971,牡7,55,大野拓弥,2:00.4,2.1/2,**,17-17,35.6,106.3,15,460(+14),,,,[東] 勢司和浩,社台レースホース,
18,3,5,ステラウインド,2009100374,牡5,54,蛯名正義,2:00.6,1.1/2,**,4-4,36.7,6.3,2,478(+4),,,,[東] 尾関知人,前田幸治,
