
1,4,8,ナリタクリスタル,2006102847,牡4,55,幸英明,1:58.4,,**,3-3,33.9,9.4,5,476(-4),,,,[西] 木原一良,オースミ,"4,361.6"
2,3,6,トウショウシロッコ,2003105155,牡7,56,吉田豊,1:58.4,クビ,**,9-9,33.4,28.8,10,474(+2),,,,[東] 大久保洋,トウショウ産業,"1,717.6"
3,3,5,サンライズベガ,2004105610,牡6,55,松岡正海,1:58.4,アタマ,**,3-3,33.9,8.9,4,504(+6),,,,[西] 音無秀孝,松岡隆雄,"1,108.8"
4,2,3,メイショウベルーガ,2005106472,牝5,56,池添謙一,1:58.5,クビ,**,12-14,33.0,6.4,2,494(0),,,,[西] 池添兼雄,松本好雄,650.0
5,4,7,スリーオリオン,2005106372,牡5,55,内田博幸,1:58.5,クビ,**,5-5,33.8,7.0,3,460(+10),,,,[西] 村山明,永井商事,430.0
6,2,4,スマートギア,2005105204,牡5,57,武豊,1:58.5,ハナ,**,12-12,33.2,3.1,1,458(-2),,,,[西] 佐山優,大川徹,
7,5,9,バトルバニヤン,2004102878,牡6,57.5,和田竜二,1:58.6,クビ,**,5-5,33.9,12.6,6,486(-2),,,,[西] 池江泰郎,津村靖志,
8,7,14,マルカシェンク,2003102542,牡7,57,蛯名正義,1:58.6,クビ,**,12-12,33.3,52.6,15,500(+2),,,,[西] 河内洋,河長産業,
9,8,15,ダイワジャンヌ,2005100578,牝5,52,北村宏司,1:58.7,3/4,**,7-7,33.8,20.2,7,448(+6),,,,[東] 的場均,大城敬三,
10,5,10,イケドラゴン,2005104785,牡5,52,丸山元気,1:58.9,1.1/4,**,2-2,34.8,30.8,12,532(0),,,,[東] 石毛善彦,池田豊治,
11,8,17,ドモナラズ,2005103112,牡5,55,柴田善臣,1:59.0,クビ,**,17-17,33.2,58.8,16,460(-2),,,,[西] 音無秀孝,小田切有一,
12,6,11,サンレイジャスパー,2002107509,牝8,50,難波剛健,1:59.0,クビ,**,9-9,34.0,73.6,17,480(0),,,,[西] 高橋成忠,永井啓弍,
13,7,13,スマートステージ,2005104343,牡5,54,村田一誠,1:59.1,クビ,**,11-11,33.9,22.3,8,484(-10),,,,[東] 鹿戸雄一,大川徹,
14,8,16,アルコセニョーラ,2004104875,牝6,55,武士沢友,1:59.3,1.1/4,**,15-15,33.7,32.1,13,426(-10),,,,[東] 畠山重則,中村政勝,
15,1,2,ホワイトピルグリム,2005105820,牡5,56,石橋脩,1:59.4,3/4,**,7-7,34.6,41.7,14,458(-4),,,,[西] 鮫島一歩,ターフ・スポート,
16,1,1,テイエムプリキュア,2003101046,牝7,53,国分恭介,1:59.6,1,**,1-1,35.4,30.7,11,496(-6),,,,[西] 五十嵐忠,竹園正繼,
17,6,12,アドマイヤオーラ,2004102987,牡6,58,後藤浩輝,2:01.0,9,**,16-15,35.4,24.1,9,456(+4),,,,[西] 松田博資,近藤利一,
