
1,3,4,コスモネモシン,2007101171,牝6,52,松岡正海,1:58.9,,**,9-10,34.2,65.3,10,466(+4),,,,[東] 清水英克,ビッグレッドファーム,"4,049.0"
2,6,9,エクスペディション,2007103061,牡6,57,浜中俊,1:58.9,クビ,**,1-1,34.7,11.7,8,446(0),,,,[西] 石坂正,社台レースホース,"1,614.0"
3,5,8,ファタモルガーナ,2008104467,セ5,55,田辺裕信,1:59.1,1,**,3-3,34.8,11.1,7,484(+4),,,,[西] 荒川義之,キャロットファーム,"1,007.0"
4,3,3,ダコール,2008104798,牡5,56,内田博幸,1:59.2,1/2,**,9-5,34.7,5.5,3,458(-8),,,,[西] 中竹和也,ノースヒルズ,600.0
5,6,10,ニューダイナスティ,2009106492,牡4,55,戸崎圭太,1:59.5,1.3/4,**,2-2,35.3,4.8,1,470(0),,,,[西] 石坂正,サンデーレーシング,400.0
6,4,6,レインスティック,2007102971,牡6,53,武士沢友,1:59.5,クビ,**,9-10,34.8,159.0,13,460(-4),,,,[東] 勢司和浩,社台レースホース,
7,2,2,ニシノメイゲツ,2007102516,牡6,53,江田照男,1:59.6,3/4,**,12-14,34.7,137.4,12,446(-4),,,,[東] 田村康仁,西山茂行,
8,4,5,カリバーン,2007102976,セ6,53,田中勝春,1:59.7,クビ,**,4-5,35.2,174.5,14,472(+2),,,,[東] 鹿戸雄一,社台レースホース,
9,7,11,ブリッジクライム,2009106032,牝4,51,横山典弘,1:59.7,ハナ,**,12-12,35.0,5.2,2,456(-4),,,,[東] 鈴木康弘,吉田照哉,
10,1,1,サンシャイン,2009105903,牝4,52,石橋脩,1:59.8,1/2,**,4-5,35.3,9.2,6,434(-2),,,,[西] 藤岡健一,青山洋一,
11,5,7,カルドブレッサ,2008103361,牡5,54,蛯名正義,2:01.0,7,**,7-9,36.5,6.7,5,482(-10),,,,[西] 吉田直弘,キャロットファーム,
12,8,14,アカンサス,2008102889,牝5,53,柴山雄一,2:01.2,1,**,7-5,36.5,43.8,9,442(0),,,,[東] 畠山吉宏,Ｂａｓｉｃ,
13,7,12,ラッキーバニラ,2007102888,牡6,53,吉田豊,2:01.4,1.1/2,**,12-12,36.6,72.6,11,500(-2),,,,[東] 戸田博文,吉田照哉,
14,8,13,トレイルブレイザー,2007104788,牡6,58,北村宏司,2:01.4,ハナ,**,4-3,37.0,5.9,4,496(+2),,,,[西] 池江泰寿,前田幸治,
