
2015/05/24,1新潟8,晴,11,韋駄天S(OP),,16,7,14,13.2,5,3,津村明秀,57,芝1000,良,**,0:54.9,0.2,**,,32.8-32.5,32.4,500(+6),,,フレイムヘイロー,555.4
2015/03/08,1阪神4,曇,10,ポラリスS(OP),,16,3,5,47.2,13,15,バルジュ,57,ダ1400,重,**,1:23.6,2.1,**,10-12,34.5-35.5,36.6,494(+4),,,ニシケンモノノフ,
2015/01/05,1中山2,晴,11,ジャニュアリーS(OP),,16,4,8,9.7,6,8,田辺裕信,57,ダ1200,良,**,1:11.3,0.9,**,7-8,33.8-36.6,36.8,490(+6),,,レーザーバレット,
2014/11/30,5京都9,曇,12,京阪杯(G3),,18,5,10,37.0,12,11,四位洋文,56,芝1200,良,**,1:09.2,0.9,**,6-7,34.7-33.6,34.1,484(-2),,,アンバルブライベン,
2014/10/25,4京都6,晴,11,室町S(OP),,16,3,5,26.6,8,6,田中博康,57,ダ1200,良,**,1:10.8,0.4,**,15-13,34.1-36.3,35.3,486(0),,,ダッシャーワン,
2014/10/05,3新潟8,小雨,11,スプリンターズS(G1),,18,1,1,106.1,16,15,石橋脩,57,芝1200,良,**,1:09.4,0.6,**,14-13,33.7-35.1,34.4,486(+6),,,スノードラゴン,
2014/08/03,2新潟2,晴,11,アイビスサマーD(G3),,12,7,10,5.8,3,3,岩田康誠,56,芝1000,良,**,0:54.4,0.1,**,,32.2-32.6,32.1,480(-4),,,セイコーライコウ,956.9
2014/06/22,1函館4,晴,11,函館スプリントS(G3),,14,5,8,40.9,9,6,田中博康,56,芝1200,良,**,1:08.8,0.3,**,6-6,33.8-34.7,34.6,484(-4),,,ガルボ,
2014/05/25,1新潟8,晴,11,韋駄天S(OP),,14,8,14,7.6,5,3,田中博康,57,芝1000,良,**,0:55.5,0.2,**,,33.1-33.2,33.0,488(0),,,セイコーライコウ,535.1
2014/05/11,3京都6,晴,11,鞍馬S(OP),,18,5,10,6.8,3,7,藤岡康太,57,芝1200,良,**,1:07.5,0.4,**,13-14,34.1-33.0,32.2,488(+10),,,ルナフォンターナ,
2014/03/30,2中京6,曇,11,高松宮記念(G1),,18,7,13,82.3,16,6,三浦皇成,57,芝1200,不,**,1:13.0,0.8,**,9-9,34.5-37.7,36.9,478(-2),,,コパノリチャード,
2014/03/08,2中山3,晴,11,夕刊フジオーシャンS(G3),,16,4,7,24.2,5,10,三浦皇成,56,芝1200,良,**,1:09.6,0.7,**,6-5,33.9-35.0,35.3,480(0),,,スマートオリオン,
2013/12/21,5中山7,晴,11,ラピスラズリS(OP),,16,1,1,3.4,2,8,Ｍ．デム,57,芝1200,稍,**,1:09.7,0.3,**,1-1,33.6-35.8,36.1,480(-4),,,アフォード,
2013/11/23,5京都7,晴,11,京阪杯(G3),,17,2,3,15.8,7,1,Ｍ．デム,56,芝1200,良,**,1:07.5,0.0,**,2-2,34.1-33.4,33.3,484(+2),,,(アイラブリリ),"3,866.5"
2013/10/20,4京都7,曇,12,桂川S(1600万下),,16,1,1,4.0,1,1,浜中俊,57,芝1200,不,**,1:09.0,-0.1,**,3-3,34.2-34.8,34.6,482(+6),,,(マコトナワラタナ),"1,775.0"
2013/05/05,3京都6,晴,11,鞍馬S(OP),,17,2,4,8.9,5,3,川島信二,55,芝1200,良,**,1:07.8,0.1,**,12-12,34.1-33.6,32.9,476(+2),,,マコトナワラタナ,536.4
2013/04/07,3中山6,晴,11,春雷S(OP),,16,3,5,14.7,8,2,武士沢友,56,芝1200,稍,**,1:09.8,0.0,**,3-3,34.5-35.3,35.0,474(-8),,,ポアゾンブラック,851.4
2013/01/27,2京都2,晴,11,シルクロードS(G3),,16,5,10,16.4,9,8,太宰啓介,54,芝1200,良,**,1:08.8,0.2,**,7-8,35.0-33.6,33.3,482(+2),,,ドリームバレンチノ,
2013/01/14,1京都5,曇,11,淀短距離S(OP),,16,6,11,8.9,4,4,浜中俊,55,芝1200,重,**,1:10.3,0.1,**,3-3,34.9-35.3,35.2,480(+6),,,アイラブリリ,320.0
2012/12/09,3中京4,晴,11,尾張S(OP),,12,2,2,4.1,2,4,吉田隼人,55,芝1200,良,**,1:09.7,0.2,**,8-8,35.4-34.1,33.6,474(+6),,,ラインブラッド,320.0
2012/11/18,5京都6,晴,12,醍醐S(1600万下),,15,8,14,7.4,4,1,Ｍ．デム,56,芝1200,稍,**,1:09.4,-0.1,**,6-7,34.9-34.5,34.0,468(0),,,(バクシンカーリー),"1,732.2"
2012/10/21,4京都7,晴,10,桂川S(1600万下),,11,8,11,3.8,2,7,佐藤哲三,55,芝1200,良,**,1:09.3,0.6,**,3-3,34.8-33.9,34.3,468(+6),,,アイラブリリ,
2012/09/01,2小倉11,晴,11,北九州短距離S(1600万下),,16,2,3,7.7,4,3,佐藤哲三,55,芝1200,良,**,1:07.4,0.1,**,11-11,32.5-34.8,33.7,462(-6),,,ツルマルレオン,434.9
2012/07/15,2中京6,晴,10,知多特別(1000万下),,12,4,4,2.2,1,1,佐藤哲三,54,芝1200,良,**,1:08.9,0.0,**,5-5,34.4-34.5,34.0,468(0),,,(アンプレシオネ),"1,426.6"
2012/05/13,3京都8,晴,10,葵S(OP),,15,7,13,12.8,5,5,佐藤哲三,56,芝1200,良,**,1:08.4,0.4,**,10-9,33.9-34.1,33.8,468(+4),,,マコトナワラタナ,190.0
2012/04/14,1福島3,雨,10,雪うさぎ賞(500万下),,15,2,3,2.0,1,1,松田大作,56,芝1200,稍,**,1:09.3,-0.2,**,4-5,33.6-35.7,35.4,464(-2),,,(ツヨシノブルーム),887.8
2012/03/17,1阪神7,曇,7,3歳500万下,,16,5,9,2.4,1,3,デムーロ,56,芝1400,稍,**,1:23.7,0.3,**,2-2,35.4-36.4,36.5,466(0),,,キリシマトリオ,180.0
2012/02/26,1阪神2,曇,6,3歳500万下,,14,2,2,2.5,1,2,川須栄彦,56,芝1400,良,**,1:24.3,0.4,**,10-10,36.0-35.6,35.0,466(-4),,,レーザーインパクト,280.0
2012/02/12,2京都6,晴,6,3歳500万下,,16,4,8,4.2,2,6,武豊,56,芝1400,良,**,1:23.2,0.3,**,7-5,34.8-36.4,36.3,470(+4),,,コスモルーシー,
2012/01/15,1中山5,晴,7,3歳500万下,,16,8,16,6.3,3,2,田辺裕信,56,芝1200,良,**,1:08.9,0.2,**,7-5,33.7-35.0,34.6,466(-8),,,ハクサンムーン,280.0
2011/12/25,6阪神8,晴,7,2歳500万下,,13,1,1,18.7,9,7,石橋脩,55,芝1600,良,**,1:36.3,0.6,**,6-7,35.1-36.3,36.1,474(-2),,,オリービン,
2011/11/20,5東京6,晴,7,2歳500万下,,14,2,2,8.3,4,3,酒井学,55,芝1400,稍,**,1:23.1,0.1,**,2-2,35.1-36.2,36.1,476(0),,,オメガハートランド,180.0
2011/11/06,6京都2,曇,6,2歳新馬,,18,3,6,8.1,4,1,佐藤哲三,55,芝1400,稍,**,1:22.9,-0.2,**,3-3,35.6-35.1,34.8,476(0),,,(エイシンピューマ),700.0
