
2016/08/14,2新潟6,晴,11,関屋記念(G3),,18,5,10,37.0,9,12,内田博幸,58,芝1600,良,**,1:32.6,0.8,**,1-1,34.4-34.7,35.5,478(-6),,,ヤングマンパワー,
2016/06/05,3東京2,晴,11,安田記念(G1),,12,8,12,166.4,12,10,川須栄彦,58,芝1600,良,**,1:33.8,0.8,**,10-11,35.0-33.9,33.9,484(-6),,,ロゴタイプ,
2016/04/24,3京都2,曇,11,読売マイラーズC(G2),,15,6,11,17.2,7,14,川須栄彦,57,芝1600,良,**,1:34.5,1.9,**,3-3,34.1-34.7,36.4,490(+6),,,クルーガー,
2016/02/21,1小倉4,晴,11,小倉大賞典(G3),,16,3,5,15.7,8,7,川須栄彦,58,芝1800,良,**,1:47.1,0.4,**,7-5-2-1,35.5-35.3,35.7,484(-2),,,アルバートドック,
2015/12/12,5阪神3,曇,11,チャレンジC(G3),,18,7,13,21.3,9,10,岩田康誠,58,芝1800,良,**,1:47.1,1.0,**,8-8,35.9-35.1,35.5,486(-2),,,フルーキー,
2015/11/22,5京都6,曇,11,マイルチャンピオンS(G1),,18,5,9,90.4,16,18,川須栄彦,57,芝1600,良,**,1:34.2,1.4,**,17-18,34.6-33.8,33.6,488(+10),,,モーリス,
2015/09/13,4中山2,曇,11,京成杯オータムH(G3),,16,5,9,7.1,4,16,川須栄彦,58,芝1600,良,**,1:34.2,0.9,**,3-4-4,35.4-34.6,35.3,478(-2),,,フラアンジェリコ,
2015/08/16,2新潟6,晴,11,関屋記念(G3),,12,8,12,4.7,2,1,川須栄彦,57,芝1600,良,**,1:32.6,-0.1,**,1-1,36.4-33.3,33.3,480(-4),,,(マジェスティハーツ),"3,844.8"
2015/07/26,3中京8,晴,11,トヨタ賞中京記念(G3),,16,6,11,4.9,2,8,川須栄彦,57.5,芝1600,良,**,1:33.7,0.3,**,10-11-13,34.7-35.2,34.7,484(-4),,,スマートオリオン,
2015/06/07,3東京2,晴,11,安田記念(G1),,17,4,8,22.2,7,8,川須栄彦,58,芝1600,良,**,1:32.7,0.7,**,3-4,34.3-34.7,35.1,488(+4),,,モーリス,
2015/04/26,3京都2,晴,11,読売マイラーズC(G2),,18,7,15,22.4,8,1,川須栄彦,56,芝1600,良,**,1:32.6,0.0,**,3-3,35.3-33.2,32.9,484(0),,,(サンライズメジャー),"5,837.2"
2015/02/22,2京都8,曇,11,洛陽S(OP),,16,7,13,6.0,3,1,川須栄彦,56,芝1600,良,**,1:33.6,-0.2,**,3-2,35.2-34.5,34.3,484(-12),,,(ラインスピリット),"2,240.6"
2014/12/20,5阪神5,雨,11,リゲルS(OP),,9,5,5,2.5,1,8,小牧太,56,芝1600,不,**,1:39.4,2.6,**,9-9,36.3-36.6,36.7,496(+2),,,アーデント,
2014/11/23,5京都6,晴,11,マイルチャンピオンS(G1),,17,3,5,23.3,10,14,小牧太,57,芝1600,良,**,1:32.9,1.4,**,9-6,33.7-34.8,35.7,494(+6),,,ダノンシャーク,
2014/10/25,4東京6,晴,11,富士S(G3),,16,6,11,9.1,5,3,小牧太,56,芝1600,良,**,1:33.3,0.1,**,12-12,35.6-33.8,32.8,488(+4),,,ステファノス,"1,008.2"
2014/09/14,4阪神2,晴,10,西宮S(1600万下),,8,5,5,3.9,2,1,小牧太,57,芝1800,良,**,1:45.4,-0.3,**,7-8,35.9-33.6,32.8,484(+2),,,(バッドボーイ),"1,807.5"
2014/06/01,3京都12,晴,10,安土城S(OP),,13,7,11,3.3,2,9,川須栄彦,56,芝1400,良,**,1:21.1,0.6,**,5-4,36.1-33.2,33.3,482(+6),,,ウイングザムーン,
2014/04/27,3京都2,晴,11,読売マイラーズC(G2),,16,6,11,19.0,6,4,川須栄彦,56,芝1600,良,**,1:32.0,0.6,**,1-1,34.9-33.6,34.2,476(0),,,ワールドエース,860.0
2014/04/06,3中山4,曇,11,ダービー卿チャレンジ(G3),,16,2,4,4.5,2,14,蛯名正義,56,芝1600,稍,**,1:35.8,1.2,**,8-10-11,34.8-36.7,37.2,476(-6),,,カレンブラックヒル,
2014/01/18,1中山6,晴,11,ニューイヤーS(OP),,16,6,12,2.4,1,1,蛯名正義,54,芝1600,良,**,1:33.4,-0.3,**,6-7-7,34.9-35.4,34.7,482(-2),,,(セイルラージ),"2,135.0"
2013/12/14,5阪神5,晴,11,リゲルS(OP),,17,4,8,5.9,2,2,Ｍ．デム,54,芝1600,良,**,1:33.6,0.0,**,1-1,34.8-35.0,35.0,484(+2),,,トリップ,851.4
2013/11/23,5東京7,晴,11,キャピタルS(OP),,18,1,1,9.4,5,7,内田博幸,55,芝1600,良,**,1:33.5,0.3,**,17-17,35.0-34.3,33.3,482(+6),,,サトノギャラント,
2013/10/19,4東京6,曇,11,富士S(G3),,15,4,7,10.4,5,6,川須栄彦,54,芝1600,良,**,1:33.8,0.3,**,11-11,35.8-33.8,33.3,476(0),,,ダノンシャーク,
2013/09/29,4阪神9,晴,11,ポートアイランドS(OP),,17,1,1,2.7,1,13,川田将雅,53,芝1600,良,**,1:34.2,1.3,**,8-9,33.8-36.1,36.3,476(+4),,,ドリームバスケット,
2013/05/05,2東京6,晴,11,NHKマイルC(G1),,18,3,6,6.9,3,4,川須栄彦,57,芝1600,良,**,1:33.0,0.3,**,17-18,34.4-34.9,33.6,472(+2),,,マイネルホウオウ,"1,400.0"
2013/04/06,3中山5,雨,11,ニュージーランドT(G2),,16,2,4,6.9,3,2,川須栄彦,56,芝1600,良,**,1:34.8,0.0,**,6-3-4,35.7-34.8,34.5,470(+2),,,エーシントップ,"2,132.0"
2013/03/17,2中京4,晴,10,フローラルウォーク賞(500万下),,15,6,11,2.0,1,1,川須栄彦,56,芝1600,良,**,1:35.5,-0.6,**,2-4-4,36.6-34.3,34.0,468(-8),,,(サトノプレステージ),891.3
2013/02/23,1阪神1,曇,11,アーリントンC(G3),,10,2,2,6.3,4,3,福永祐一,56,芝1600,良,**,1:35.1,0.3,**,5-6,35.9-34.1,33.9,476(0),,,コパノリチャード,935.5
2013/01/06,1京都2,晴,11,日刊スポシンザン記念(G3),,16,5,9,9.4,4,5,福永祐一,56,芝1600,良,**,1:34.7,0.4,**,10-11,34.6-35.7,35.2,476(-10),,,エーシントップ,370.0
2012/12/08,5阪神3,晴,4,2歳未勝利,,12,7,9,3.3,2,1,福永祐一,55,芝1600,良,**,1:34.7,-0.4,**,1-1,34.3-36.1,36.1,486(-6),,,(ヘミングウェイ),500.0
2012/11/17,5京都5,雨,2,2歳未勝利,,18,3,5,2.9,2,3,福永祐一,55,芝1600,稍,**,1:35.8,0.2,**,7-7,35.8-35.7,35.3,492(+6),,,ラブラバード,130.0
2012/10/20,4京都6,晴,3,2歳未勝利,,8,6,6,1.5,1,4,小牧太,55,芝1800,良,**,1:48.8,0.2,**,4-4,37.2-35.0,34.9,486(+2),,,リジェネレーション,75.0
2012/09/29,4阪神8,曇,3,2歳未勝利,,12,6,8,3.1,2,2,小牧太,54,芝1600,良,**,1:33.6,0.0,**,9-9,35.1-34.4,33.6,484(-2),,,ディアマイベイビー,200.0
2012/09/17,4阪神5,晴,5,2歳新馬,,9,1,1,3.5,3,2,小牧太,54,芝1400,良,**,1:24.8,0.1,**,3-3,37.5-35.0,34.8,486(0),,,タガノミューチャン,280.0
