
2016/09/11,4阪神2,晴,11,セントウルS(G2),,13,7,10,4.8,2,2,内田博幸,56,芝1200,良,**,1:07.8,0.2,**,5-5,33.1-34.5,33.8,464(+4),,,ビッグアーサー,"2,426.4"
2016/07/31,2新潟2,晴,11,アイビスサマーD(G3),,13,8,13,3.0,2,2,内田博幸,56,芝1000,良,**,0:54.1,0.0,**,,32.8-31.9,31.9,460(-6),,,ベルカント,"1,614.0"
2016/05/22,1新潟8,晴,11,韋駄天S(OP),,16,7,13,2.5,1,2,内田博幸,57.5,芝1000,良,**,0:54.6,0.2,**,,32.5-32.6,32.4,466(-2),,,プリンセスムーン,929.6
2016/03/05,2中山3,曇,11,夕刊フジオーシャンS(G3),,16,2,3,5.4,2,4,三浦皇成,56,芝1200,良,**,1:08.0,0.5,**,2-2,32.7-34.8,35.1,468(-8),,,エイシンブルズアイ,620.0
2016/01/31,2京都2,晴,11,シルクロードS(G3),,16,8,15,7.9,3,9,内田博幸,57,芝1200,稍,**,1:08.8,0.9,**,4-3,33.7-34.2,34.3,476(+6),,,ダンスディレクター,
2015/12/12,5中山3,晴,11,ラピスラズリS(OP),,14,3,3,1.7,1,1,戸崎圭太,57,芝1200,良,**,1:07.9,-0.2,**,2-2,33.4-34.5,34.5,470(-4),,,(ワキノブレイブ),"2,233.6"
2015/11/08,5京都2,小雨,10,京洛S(OP),,17,8,15,4.4,2,1,戸崎圭太,55,芝1200,重,**,1:08.9,-0.6,**,3-2,34.1-34.8,34.6,474(+8),,,(アースソニック),"2,237.8"
2015/10/11,4京都2,曇,11,夕刊フジ杯オパールS(OP),,16,6,12,6.8,3,4,浜中俊,56,芝1200,良,**,1:07.4,0.7,**,1-1,32.9-33.8,34.5,466(+2),,,ビッグアーサー,330.0
2015/08/29,2新潟9,晴,10,稲妻S(1600万下),,10,5,5,1.6,1,1,内田博幸,57,芝1000,稍,**,0:54.5,-0.3,**,,32.7-32.5,32.4,464(+8),,,(プリンセスムーン),"1,843.1"
2015/08/02,2小倉2,晴,11,佐世保S(1600万下),,13,7,11,1.7,1,2,武豊,57,芝1200,良,**,1:07.9,0.0,**,3-2,33.7-34.2,34.0,456(-4),,,ミッキーラブソング,738.0
2015/07/04,2福島1,曇,11,テレビユー福島賞(1600万下),,12,8,11,2.3,1,2,内田博幸,57,芝1200,良,**,1:07.5,0.0,**,1-1,33.9-33.6,33.6,460(-6),,,マイネルエテルネル,737.4
2015/05/24,1新潟8,晴,11,韋駄天S(OP),,16,3,6,3.2,1,2,村田一誠,55,芝1000,良,**,0:54.8,0.1,**,,32.8-32.5,32.4,466(0),,,フレイムヘイロー,890.8
2015/05/02,1新潟1,晴,11,駿風S(1600万下),,13,2,2,2.5,1,1,勝浦正樹,57,芝1000,良,**,0:54.6,-0.4,**,,33.2-32.0,31.9,466(+4),,,(シンボリディスコ),"1,659.4"
2015/04/04,3中山3,曇,11,船橋S(1600万下),,14,5,8,4.6,2,2,内田博幸,57,芝1200,良,**,1:07.4,0.0,**,1-1,33.4-34.0,34.0,462(-6),,,サトノデプロマット,739.0
2015/02/28,2中山1,晴,10,アクアマリンS(1600万下),,16,2,3,5.6,2,2,内田博幸,56,芝1200,良,**,1:08.0,0.2,**,2-2,33.3-34.5,34.5,468(-6),,,カハラビスティー,739.8
2015/02/08,2京都4,晴,10,山城S(1600万下),,16,7,13,14.9,8,11,藤田伸二,56,芝1200,良,**,1:09.7,0.9,**,6-5,34.0-34.8,35.1,474(-2),,,シゲルカガ,
2015/01/18,1中京2,晴,11,長篠S(1600万下),,18,4,8,8.9,3,7,国分恭介,56,芝1200,良,**,1:10.1,0.3,**,2-2,34.2-35.6,35.7,476(+4),,,ロンド,
2014/12/20,4中山5,小雨,10,クリスマスC(1600万下),,16,5,10,6.0,3,5,ブノワ,55,芝1200,良,**,1:08.2,0.1,**,3-3,33.1-35.0,34.8,472(-2),,,キングオブロー,179.0
2014/11/24,5京都7,晴,11,醍醐S(1600万下),,16,1,2,22.0,7,4,バルザロ,56,芝1200,良,**,1:07.9,0.0,**,3-2,34.0-33.9,33.6,474(-2),,,マコトナワラタナ,270.0
2014/11/08,5京都1,晴,10,渡月橋S(1600万下),,16,1,1,5.2,2,12,藤田伸二,56,ダ1400,良,**,1:24.9,1.1,**,1-1,33.8-38.2,39.3,476(+6),,,スズカロジック,
2014/09/27,3新潟5,晴,11,セプテンバーS(1600万下),,18,5,9,6.3,3,14,田辺裕信,55,芝1200,良,**,1:09.2,1.0,**,4-6,33.7-34.5,34.9,470(+14),,,ルチャドルアスール,
2014/05/18,3京都8,晴,10,葵S(OP),,12,5,5,5.3,2,8,藤田伸二,57,芝1200,良,**,1:08.5,1.0,**,2-2,33.4-34.1,34.9,456(-14),,,リアルヴィーナス,
2014/03/22,2中京4,晴,11,中スポ賞ファルコンS(G3),,18,1,2,21.8,6,8,内田博幸,56,芝1400,良,**,1:21.9,0.7,**,1-1,33.0-36.3,37.0,470(+10),,,タガノグランパ,
2013/12/21,5中山7,晴,9,クリスマスローズS(OP),,16,1,2,3.8,2,1,内田博幸,55,芝1200,稍,**,1:09.5,0.0,**,2-2,33.5-36.0,35.8,460(-8),,,(シゲルカガ),"1,536.4"
2013/11/17,5東京6,晴,9,からまつ賞(500万下),,11,5,5,5.3,2,3,内田博幸,55,芝1400,良,**,1:22.3,0.3,**,5-5,35.9-34.6,34.6,468(0),,,ショウナンアチーヴ,244.4
2013/10/27,4東京9,晴,8,くるみ賞(500万下),,14,7,11,11.3,6,5,内田博幸,55,芝1400,良,**,1:22.7,0.3,**,10-10,35.4-35.0,34.4,468(+2),,,マイネルディアベル,95.0
2013/10/05,4京都1,曇,11,デイリー杯2歳S(G2),,12,7,10,24.0,9,8,浜中俊,55,芝1600,良,**,1:34.4,1.2,**,8-9,33.9-35.3,35.9,466(-4),,,ホウライアキコ,
2013/09/01,2小倉12,曇,11,小倉2歳S(G3),,15,4,6,20.2,7,7,川田将雅,54,芝1200,重,**,1:09.8,1.0,**,10-10,33.1-35.7,35.9,470(+6),,,ホウライアキコ,
