
2014/06/14,1函館1,曇,12,基坂特別(500万下),,16,8,16,4.9,3,9,岩田康誠,57,芝1200,稍,**,1:09.5,0.4,**,8-10,33.6-35.5,35.0,476(0),,,クリノタカラチャン,
2014/04/05,2阪神3,曇,6,4歳上500万下,,12,6,8,3.7,2,1,岩田康誠,57,芝1400,良,**,1:22.9,0.0,**,2-2,36.1-34.6,34.6,476(-2),,,(ハギノブシドウ),750.0
2014/03/15,2中京1,晴,7,4歳上500万下,,18,1,1,3.6,1,5,勝浦正樹,57,芝1400,良,**,1:22.6,0.4,**,9-8,34.5-35.5,35.1,478(+4),,,ロノ,67.0
2014/02/22,1小倉5,晴,12,合馬特別(500万下),,18,7,13,7.0,3,2,勝浦正樹,57,芝1200,良,**,1:08.1,0.0,**,8-8,33.7-34.4,33.8,474(+10),,,サンキストロード,368.2
2013/12/01,4中京2,晴,12,犬山特別(500万下),,18,1,1,5.3,3,6,藤岡康太,56,芝1400,良,**,1:22.2,0.6,**,2-2,34.4-35.2,35.5,464(-4),,,トシザグレイト,
2013/11/10,3福島4,曇,8,3歳上500万下,,16,8,15,3.5,1,5,中舘英二,56,芝1200,良,**,1:09.1,0.3,**,5-4,33.8-35.0,35.1,468(+4),,,レヴァンタール,67.0
2013/10/13,4京都4,晴,7,3歳上500万下,,18,2,3,19.4,6,3,池添謙一,55,芝1200,良,**,1:08.1,1.0,**,3-5,33.5-33.6,34.3,464(-12),,,レディオブオペラ,180.0
2013/09/01,4函館6,曇,6,3歳上500万下,,16,4,7,7.5,3,10,勝浦正樹,54,芝1200,重,**,1:16.3,2.8,**,12-14,35.1-38.4,39.8,476(-6),,,スマートオリオン,
2013/08/25,4函館4,晴,7,3歳上500万下,,16,7,13,3.0,1,5,勝浦正樹,54,芝1200,稍,**,1:13.7,0.8,**,10-10,35.2-37.7,37.3,482(+6),,,ビップイシマツ,72.0
2013/08/04,3函館4,曇,9,3歳上500万下,,16,2,3,7.0,4,3,勝浦正樹,54,芝1200,良,**,1:10.0,0.4,**,5-5,33.9-35.7,35.5,476(+10),,,ニコールバローズ,180.0
2013/04/28,3京都4,晴,6,3歳500万下,,18,8,17,6.6,3,3,福永祐一,56,芝1200,良,**,1:09.5,0.4,**,3-3,34.8-34.3,34.5,466(+4),,,ヤマノレオ,180.0
2013/03/17,2中京4,晴,3,3歳未勝利,,18,8,18,3.9,2,1,藤岡康太,56,芝1400,良,**,1:22.2,-0.1,**,3-3,35.2-35.1,34.8,462(+4),,,(グッバイタキオン),500.0
2013/03/03,1小倉8,曇,3,3歳未勝利,,18,7,13,3.3,1,2,藤岡康太,56,芝1200,良,**,1:09.1,0.0,**,5-3,33.6-35.5,35.2,458(-12),,,エーシンマイェスタ,200.0
2013/01/12,1京都3,晴,3,3歳未勝利,,16,7,14,3.3,1,9,池添謙一,56,ダ1400,良,**,1:27.5,1.1,**,3-6,35.4-38.8,39.5,470(+2),,,セトノミッシー,
2012/11/10,5京都3,晴,2,2歳未勝利,,10,5,5,3.0,2,4,藤岡佑介,55,芝1400,良,**,1:22.4,0.7,**,1-1,35.2-35.0,35.7,468(-2),,,サイモンラムセス,75.0
2012/10/20,4京都6,晴,5,2歳新馬,,11,7,8,25.3,8,2,藤岡佑介,55,芝1400,良,**,1:22.5,0.1,**,1-1,35.8-34.8,34.9,470(0),,,タマモベストプレイ,280.0
