
2016/05/15,2東京8,晴,11,ヴィクトリアマイル(G1),,18,2,4,52.2,13,13,三浦皇成,55,芝1600,良,**,1:33.3,1.8,**,9-8,33.8-34.3,35.3,464(-4),,,ストレイトガール,
2016/03/27,2中京6,曇,11,高松宮記念(G1),,18,6,12,7.9,4,9,戸崎圭太,55,芝1200,良,**,1:07.4,0.7,**,8-10,32.7-34.0,33.7,468(-6),,,ビッグアーサー,
2016/02/20,2京都7,雨,11,京都牝馬S(G3),,18,1,2,5.7,2,5,岩田康誠,57,芝1400,重,**,1:23.4,0.5,**,5-3,35.2-36.0,36.0,474(-2),,,クイーンズリング,360.0
2015/12/26,5阪神7,晴,11,阪神C(G2),,17,3,5,4.7,2,5,岩田康誠,55,芝1400,稍,**,1:21.9,0.5,**,13-14,34.8-34.8,34.4,476(+10),,,ロサギガンティア,650.0
2015/10/04,4中山9,晴,11,スプリンターズS(G1),,15,6,12,5.0,3,5,岩田康誠,55,芝1200,良,**,1:08.3,0.2,**,11-9,34.1-34.0,33.1,466(+2),,,ストレイトガール,950.0
2015/09/13,4阪神2,晴,11,セントウルS(G2),,16,8,16,3.4,1,2,岩田康誠,54,芝1200,良,**,1:07.8,0.0,**,13-11,34.0-33.8,32.8,464(-4),,,アクティブミノル,"2,333.6"
2015/07/05,3中京2,曇,11,CBC賞(G3),,17,3,6,5.1,2,1,岩田康誠,55.5,芝1200,重,**,1:09.1,-0.1,**,14-12,33.4-35.7,34.4,468(0),,,(ダンスディレクター),"3,865.8"
2015/05/31,3京都12,晴,10,安土城S(OP),,17,4,8,1.7,1,1,浜中俊,55,芝1400,良,**,1:19.0,-0.2,**,7-6,34.0-34.0,33.1,468(-4),,,(ホウライアキコ),"2,237.1"
2015/04/11,2阪神5,晴,11,サンスポ杯阪神牝馬S(G2),,17,6,12,5.7,3,3,浜中俊,54,芝1400,稍,**,1:21.2,0.1,**,10-12,34.7-34.8,34.2,472(+2),,,カフェブリリアント,"1,318.4"
2015/01/24,1京都8,晴,11,京都牝馬S(G3),,18,7,14,3.3,1,5,福永祐一,54,芝1600,良,**,1:34.2,0.3,**,6-7,35.4-34.2,33.9,470(+2),,,ケイアイエレガント,350.0
2014/12/27,5阪神7,曇,11,阪神C(G2),,18,1,1,12.6,6,4,福永祐一,55,芝1400,良,**,1:20.9,0.2,**,8-8,34.3-35.2,34.6,468(+10),,,リアルインパクト,980.0
2014/10/18,4東京4,晴,11,府中牝馬S(G2),,13,4,4,10.4,5,8,浜中俊,54,芝1800,良,**,1:46.1,0.4,**,5-4-3,35.0-34.2,34.2,458(+4),,,ディアデラマドレ,
2014/05/18,2東京8,晴,11,ヴィクトリアマイル(G1),,18,8,18,11.6,5,16,福永祐一,55,芝1600,良,**,1:33.2,0.9,**,16-16,34.7-34.3,33.4,454(-8),,,ヴィルシーナ,
2014/04/12,2阪神5,晴,11,サンスポ杯阪神牝馬S(G2),,13,5,6,6.4,3,2,福永祐一,54,芝1400,良,**,1:20.3,0.0,**,9-9,34.0-34.8,33.6,462(+4),,,スマートレイアー,"2,127.2"
2014/01/25,1京都8,晴,11,京都牝馬S(G3),,16,7,14,4.2,2,1,浜中俊,52,芝1600,良,**,1:33.0,-0.1,**,12-11,35.1-34.1,32.9,458(+4),,,(ドナウブルー),"3,557.4"
