
2016/08/21,2小倉8,晴,11,TV西日本北九州記念(G3),,12,5,7,43.0,10,9,和田竜二,54,芝1200,良,**,1:09.3,0.8,**,5-6,33.6-34.9,35.4,488(-6),,,バクシンテイオー,
2016/07/31,2新潟2,晴,11,アイビスサマーD(G3),,13,4,5,63.3,9,9,柴田大知,56,芝1000,良,**,0:55.0,0.9,**,,32.8-31.9,31.9,494(-6),,,ベルカント,
2016/02/28,1阪神2,晴,11,阪急杯(G3),,18,8,16,99.2,12,18,フォーリ,56,芝1400,良,**,1:21.7,1.8,**,9-9,33.8-34.7,35.8,500(-6),,,ミッキーアイル,
2016/01/09,1京都2,晴,11,淀短距離S(OP),,10,2,2,8.5,5,5,和田竜二,56,芝1200,良,**,1:08.2,0.4,**,2-3,34.5-33.3,33.5,506(+4),,,ローレルベローチェ,230.0
2015/12/06,5阪神2,曇,11,タンザナイトS(OP),,16,1,1,42.6,10,3,菱田裕二,54,芝1400,良,**,1:20.9,0.2,**,8-7,34.6-34.7,34.0,502(+4),,,テイエムタイホー,555.7
2015/11/08,5京都2,小雨,10,京洛S(OP),,17,6,12,69.6,14,4,シュタル,54,芝1200,重,**,1:09.5,0.6,**,11-11,34.1-34.8,34.3,498(+10),,,ネロ,330.0
2015/09/13,4阪神2,晴,11,セントウルS(G2),,16,5,9,105.3,12,13,和田竜二,56,芝1200,良,**,1:08.7,0.9,**,6-7,34.0-33.8,34.3,488(0),,,アクティブミノル,
2015/08/23,2小倉8,晴,11,TV西日本北九州記念(G3),,18,1,2,16.0,7,13,柴田大知,54,芝1200,良,**,1:08.5,1.2,**,10-8,32.7-34.6,34.4,488(0),,,ベルカント,
2015/07/04,2福島1,曇,11,テレビユー福島賞(1600万下),,12,2,2,6.2,3,1,柴田大知,57,芝1200,良,**,1:07.5,0.0,**,2-2,33.9-33.6,33.6,488(-4),,,(ネロ),"1,845.9"
2015/06/20,3阪神5,曇,10,水無月S(1600万下),,13,2,2,7.4,3,3,川田将雅,57,芝1200,良,**,1:08.4,0.3,**,4-4,34.2-33.9,33.9,492(+4),,,ビッグアーサー,464.2
2015/05/30,3京都11,曇,11,朱雀S(1600万下),,15,2,3,14.7,7,10,川田将雅,57,芝1400,良,**,1:21.2,0.7,**,4-5,35.4-33.5,33.8,488(-4),,,ワードイズボンド,
2015/05/16,3京都7,曇,10,彦根S(1600万下),,13,6,8,6.1,3,4,川田将雅,57,芝1200,稍,**,1:09.2,0.2,**,4-4,34.9-34.1,34.0,492(+4),,,ティーハーフ,270.0
2015/04/11,2阪神5,晴,10,淀屋橋S(1600万下),,12,5,6,19.7,5,3,Ｍ．デム,57,芝1200,稍,**,1:09.5,0.2,**,2-2,34.0-35.3,35.3,488(+6),,,ビッグアーサー,463.9
2014/12/20,4中山5,小雨,10,クリスマスC(1600万下),,16,4,8,17.5,9,14,柴田大知,57.5,芝1200,良,**,1:09.1,1.0,**,5-5,33.1-35.0,35.6,482(+2),,,キングオブロー,
2014/11/24,5京都7,晴,11,醍醐S(1600万下),,16,2,4,8.4,4,11,ブドー,57,芝1200,良,**,1:08.3,0.4,**,6-6,34.0-33.9,33.8,480(0),,,マコトナワラタナ,
